date;heure;PM25;PM10;O3;NO2;CO
20/04/2017;9;22;29;58;37;300
20/04/2017;10;14;19;76;24;200
20/04/2017;11;10;17;80;19;200
20/04/2017;12;12;19;82;17;200
20/04/2017;13;14;21;84;17;200
20/04/2017;14;12;20;86;19;200
20/04/2017;15;14;19;84;20;200
20/04/2017;16;15;22;84;23;200
20/04/2017;17;14;20;87;24;200
20/04/2017;18;13;19;81;30;200
20/04/2017;19;16;20;74;35;300
20/04/2017;20;17;23;60;44;300
20/04/2017;21;21;26;57;42;300
20/04/2017;22;22;27;46;52;300
20/04/2017;23;21;27;46;59;300
20/04/2017;24;15;22;53;46;300
21/04/2017;1;9;22;47;48;300
21/04/2017;2;18;24;24;71;300
21/04/2017;3;18;28;36;53;200
21/04/2017;4;26;33;29;53;300
21/04/2017;5;25;35;14;74;400
21/04/2017;6;n/d;41;5;86;400
21/04/2017;7;n/d;46;8;91;500
21/04/2017;8;n/d;55;16;89;500
21/04/2017;9;n/d;55;39;72;400
21/04/2017;10;28;45;55;60;300
21/04/2017;11;25;42;73;44;200
21/04/2017;12;24;40;81;37;200
21/04/2017;13;25;36;85;29;200
21/04/2017;14;23;35;81;30;200
21/04/2017;15;21;30;78;28;200
21/04/2017;16;18;26;84;23;200
21/04/2017;17;17;26;91;21;200
21/04/2017;18;18;27;87;23;200
21/04/2017;19;17;27;75;29;300
21/04/2017;20;20;28;61;35;300
21/04/2017;21;18;28;59;34;300
21/04/2017;22;19;29;51;37;300
21/04/2017;23;17;28;38;51;300
21/04/2017;24;17;29;30;59;300
22/04/2017;1;19;32;32;56;300
22/04/2017;2;20;32;38;43;300
22/04/2017;3;21;32;38;43;300
22/04/2017;4;22;33;27;50;300
22/04/2017;5;23;32;42;35;200
22/04/2017;6;22;32;28;49;200
22/04/2017;7;22;34;16;66;300
22/04/2017;8;23;37;34;46;300
22/04/2017;9;23;38;27;47;300
22/04/2017;10;27;43;37;39;300
22/04/2017;11;23;37;52;25;200
22/04/2017;12;20;34;61;19;200
22/04/2017;13;19;33;64;17;200
22/04/2017;14;16;29;69;14;200
22/04/2017;15;15;25;62;15;200
22/04/2017;16;17;30;40;27;200
22/04/2017;17;19;34;39;28;300
22/04/2017;18;15;29;43;28;200
22/04/2017;19;14;22;39;37;300
22/04/2017;20;14;20;47;33;300
22/04/2017;21;13;19;49;32;200
22/04/2017;22;14;20;51;29;200
22/04/2017;23;15;22;45;33;200
22/04/2017;24;14;23;39;39;200
23/04/2017;1;13;21;56;28;200
23/04/2017;2;10;19;57;25;200
23/04/2017;3;10;14;52;27;200
23/04/2017;4;10;15;48;27;200
23/04/2017;5;10;17;43;30;200
23/04/2017;6;10;19;34;42;200
23/04/2017;7;10;20;47;39;300
23/04/2017;8;11;20;58;30;200
23/04/2017;9;10;16;75;13;200
23/04/2017;10;5;n/d;78;13;200
23/04/2017;11;6;n/d;79;13;200
23/04/2017;12;5;18;83;11;200
23/04/2017;13;10;17;86;10;200
23/04/2017;14;5;15;89;10;200
23/04/2017;15;7;18;89;10;200
23/04/2017;16;9;19;90;11;200
23/04/2017;17;9;18;89;13;200
23/04/2017;18;8;19;86;16;200
23/04/2017;19;9;18;78;22;200
23/04/2017;20;11;18;67;29;300
23/04/2017;21;11;19;55;40;300
23/04/2017;22;13;20;43;51;300
23/04/2017;23;14;21;43;50;300
23/04/2017;24;12;19;41;52;300
24/04/2017;1;11;17;51;39;200
24/04/2017;2;10;16;55;29;200
24/04/2017;3;12;17;40;44;200
24/04/2017;4;12;18;46;35;200
24/04/2017;5;11;18;32;49;200
24/04/2017;6;11;22;13;75;300
24/04/2017;7;14;29;11;84;400
24/04/2017;8;20;40;14;87;400
24/04/2017;9;21;45;28;75;400
24/04/2017;10;18;35;66;40;200
24/04/2017;11;17;29;74;32;200
24/04/2017;12;14;28;77;30;200
24/04/2017;13;16;30;73;32;200
24/04/2017;14;17;30;87;24;200
24/04/2017;15;14;26;95;23;200
24/04/2017;16;12;24;101;19;200
24/04/2017;17;11;25;96;19;200
24/04/2017;18;12;23;93;19;200
24/04/2017;19;13;24;76;23;200
24/04/2017;20;13;24;71;20;200
24/04/2017;21;12;18;64;20;200
24/04/2017;22;9;14;60;20;200
24/04/2017;23;7;11;58;19;200
24/04/2017;24;6;11;54;19;200
25/04/2017;1;7;11;51;20;200
25/04/2017;2;7;11;58;16;200
25/04/2017;3;10;15;56;15;200
25/04/2017;4;11;14;59;12;200
25/04/2017;5;9;12;55;19;200
25/04/2017;6;6;11;59;26;200
25/04/2017;7;5;9;47;37;200
25/04/2017;8;5;11;44;39;200
25/04/2017;9;7;17;49;29;200
25/04/2017;10;7;21;58;28;200
25/04/2017;11;7;18;60;25;200
25/04/2017;12;9;20;69;19;200
25/04/2017;13;9;22;75;16;100
25/04/2017;14;6;17;77;15;100
25/04/2017;15;7;14;80;14;100
25/04/2017;16;4;12;78;14;200
25/04/2017;17;6;14;73;18;200
25/04/2017;18;7;13;68;23;200
25/04/2017;19;8;14;68;25;200
25/04/2017;20;8;14;66;24;200
25/04/2017;21;7;14;64;20;200
25/04/2017;22;7;11;54;26;200
25/04/2017;23;9;14;58;23;200
25/04/2017;24;8;16;54;22;200
26/04/2017;1;8;11;56;20;200
26/04/2017;2;8;12;58;20;200
26/04/2017;3;8;13;59;16;200
26/04/2017;4;9;14;58;18;200
26/04/2017;5;7;12;39;36;200
26/04/2017;6;8;15;24;58;300
26/04/2017;7;10;20;33;52;200
26/04/2017;8;9;21;43;44;300
26/04/2017;9;5;15;65;25;200
26/04/2017;10;4;9;67;27;200
26/04/2017;11;5;14;74;18;200
26/04/2017;12;7;15;73;19;200
26/04/2017;13;7;14;69;21;200
26/04/2017;14;7;14;71;22;200
26/04/2017;15;9;16;45;52;300
26/04/2017;16;10;18;53;41;300
26/04/2017;17;7;11;61;32;300
26/04/2017;18;6;13;54;39;300
26/04/2017;19;7;12;54;38;300
26/04/2017;20;9;14;57;32;200
26/04/2017;21;9;13;56;29;300
26/04/2017;22;9;13;52;29;300
26/04/2017;23;9;13;43;36;300
26/04/2017;24;9;14;47;32;200
27/04/2017;1;8;13;59;19;200
27/04/2017;2;8;14;60;14;200
27/04/2017;3;8;14;48;24;200
27/04/2017;4;7;13;40;32;200
27/04/2017;5;7;15;25;46;300
27/04/2017;6;7;16;17;58;300
27/04/2017;7;8;21;14;65;400
27/04/2017;8;10;28;30;53;400
27/04/2017;9;10;24;59;30;200
27/04/2017;10;9;21;68;18;200
27/04/2017;11;7;25;68;19;200
27/04/2017;12;8;18;72;18;200
27/04/2017;13;8;15;69;19;200
27/04/2017;14;7;15;63;30;200
27/04/2017;15;7;15;75;18;200
27/04/2017;16;7;14;80;16;200
27/04/2017;17;6;11;78;19;200
27/04/2017;18;8;13;76;22;200
27/04/2017;19;9;14;69;29;200
27/04/2017;20;9;15;66;33;300
27/04/2017;21;12;18;57;39;300
27/04/2017;22;12;19;64;30;300
27/04/2017;23;13;20;58;34;300
27/04/2017;24;14;20;49;38;300
28/04/2017;1;13;19;51;35;200
28/04/2017;2;13;18;51;32;200
28/04/2017;3;12;20;51;28;200
28/04/2017;4;11;19;56;24;200
28/04/2017;5;11;17;45;31;200
28/04/2017;6;12;18;26;56;200
28/04/2017;7;10;15;16;66;300
28/04/2017;8;11;17;22;58;300
28/04/2017;9;14;22;26;47;300
28/04/2017;10;14;22;36;37;300
28/04/2017;11;17;25;44;36;300
28/04/2017;12;18;24;62;25;200
28/04/2017;13;15;21;70;21;200
28/04/2017;14;12;18;56;28;200
28/04/2017;15;12;18;55;31;200
28/04/2017;16;12;19;65;26;200
28/04/2017;17;7;16;55;34;300
28/04/2017;18;10;14;47;42;300
28/04/2017;19;13;17;46;45;300
28/04/2017;20;16;19;37;53;300
28/04/2017;21;15;23;33;53;300
28/04/2017;22;15;21;15;74;400
28/04/2017;23;20;27;4;88;600
28/04/2017;24;23;34;4;88;600
29/04/2017;1;23;32;6;81;400
29/04/2017;2;20;27;3;83;500
29/04/2017;3;25;33;3;78;600
29/04/2017;4;27;35;4;70;500
29/04/2017;5;27;35;2;66;600
29/04/2017;6;29;39;4;56;500
29/04/2017;7;29;37;13;51;400
29/04/2017;8;28;37;27;45;300
29/04/2017;9;24;34;50;28;200
29/04/2017;10;24;30;66;21;200
29/04/2017;11;18;23;79;13;200
29/04/2017;12;14;20;84;19;200
29/04/2017;13;15;20;87;16;200
29/04/2017;14;13;16;94;13;200
29/04/2017;15;10;13;94;14;200
29/04/2017;16;10;13;90;17;200
29/04/2017;17;10;13;87;19;200
29/04/2017;18;9;13;88;19;200
29/04/2017;19;9;13;82;22;200
29/04/2017;20;13;16;68;32;200
29/04/2017;21;14;19;71;28;200
29/04/2017;22;12;17;72;24;200
29/04/2017;23;11;15;68;26;200
29/04/2017;24;11;17;59;33;200
30/04/2017;1;9;15;59;29;200
30/04/2017;2;9;12;58;28;200
30/04/2017;3;9;13;63;22;200
30/04/2017;4;9;11;62;21;200
30/04/2017;5;10;11;56;26;200
30/04/2017;6;9;12;56;29;200
30/04/2017;7;8;12;63;26;200
30/04/2017;8;8;12;68;24;200
30/04/2017;9;8;11;76;20;200
30/04/2017;10;7;12;89;17;200
30/04/2017;11;7;13;97;15;200
30/04/2017;12;5;13;99;19;200
30/04/2017;13;7;15;94;23;200
30/04/2017;14;6;16;82;27;300
30/04/2017;15;7;13;84;28;300
30/04/2017;16;8;14;87;20;200
30/04/2017;17;10;16;62;27;300
30/04/2017;18;8;12;52;35;300
30/04/2017;19;5;10;53;37;300
30/04/2017;20;5;8;52;30;300
30/04/2017;21;8;9;52;26;300
30/04/2017;22;9;12;61;22;200
30/04/2017;23;7;11;65;16;200
30/04/2017;24;5;7;68;13;200
01/05/2017;1;n/d;10;74;9;200
01/05/2017;2;n/d;8;76;8;100
01/05/2017;3;3;7;77;7;200
01/05/2017;4;3;5;81;8;100
01/05/2017;5;2;4;78;8;100
01/05/2017;6;2;4;75;9;100
01/05/2017;7;4;6;72;10;200
01/05/2017;8;5;19;65;10;200
01/05/2017;9;5;22;68;10;200
01/05/2017;10;7;24;69;13;200
01/05/2017;11;9;22;75;11;200
01/05/2017;12;10;20;76;14;200
01/05/2017;13;10;21;75;17;200
01/05/2017;14;18;19;78;14;200
01/05/2017;15;11;19;76;14;200
01/05/2017;16;8;21;75;16;200
01/05/2017;17;7;18;72;18;200
01/05/2017;18;7;17;68;23;200
01/05/2017;19;9;19;62;27;200
01/05/2017;20;9;13;60;27;200
01/05/2017;21;7;15;51;33;200
01/05/2017;22;7;18;49;34;300
01/05/2017;23;7;12;53;26;200
01/05/2017;24;8;11;51;22;200
02/05/2017;1;7;9;51;20;200
02/05/2017;2;9;10;46;22;200
02/05/2017;3;10;11;44;19;200
02/05/2017;4;7;11;31;26;200
02/05/2017;5;6;12;15;47;200
02/05/2017;6;8;13;13;55;300
02/05/2017;7;7;14;30;48;300
02/05/2017;8;6;12;41;44;300
02/05/2017;9;n/d;n/d;n/d;n/d;n/d
02/05/2017;10;n/d;n/d;n/d;34;200
02/05/2017;11;n/d;n/d;57;28;200
02/05/2017;12;8;15;66;23;200
02/05/2017;13;8;13;73;20;200
02/05/2017;14;8;n/d;77;20;200
02/05/2017;15;6;13;83;19;200
02/05/2017;16;6;14;83;17;200
02/05/2017;17;8;19;75;26;200
02/05/2017;18;10;17;75;24;200
02/05/2017;19;13;21;55;34;300
02/05/2017;20;16;24;47;38;300
02/05/2017;21;19;27;46;33;200
02/05/2017;22;18;25;47;31;200
02/05/2017;23;15;21;55;23;200
02/05/2017;24;10;16;70;18;200
03/05/2017;1;7;10;84;11;200
03/05/2017;2;9;11;70;11;200
03/05/2017;3;12;17;66;12;200
03/05/2017;4;12;17;58;13;200
03/05/2017;5;14;21;38;30;200
03/05/2017;6;17;23;33;37;200
03/05/2017;7;24;33;19;56;300
03/05/2017;8;28;42;15;59;300
03/05/2017;9;29;43;18;60;300
03/05/2017;10;34;46;25;52;400
03/05/2017;11;35;44;37;45;300
03/05/2017;12;35;44;42;40;300
03/05/2017;13;33;41;40;43;300
03/05/2017;14;32;37;50;39;300
03/05/2017;15;28;35;48;43;300
03/05/2017;16;20;23;52;36;300
03/05/2017;17;15;20;55;34;300
03/05/2017;18;16;20;43;39;300
03/05/2017;19;19;22;37;44;300
03/05/2017;20;16;20;42;43;300
03/05/2017;21;17;20;33;49;300
03/05/2017;22;19;24;43;36;300
03/05/2017;23;20;25;33;39;300
03/05/2017;24;n/d;27;29;41;300
04/05/2017;1;n/d;29;23;34;300
04/05/2017;2;27;33;20;29;300
04/05/2017;3;30;33;16;27;200
04/05/2017;4;30;33;9;32;300
04/05/2017;5;32;36;5;39;300
04/05/2017;6;35;39;6;42;300
04/05/2017;7;39;43;7;46;300
04/05/2017;8;41;48;14;41;300
04/05/2017;9;45;44;22;39;300
04/05/2017;10;29;39;34;35;300
04/05/2017;11;26;35;43;33;300
04/05/2017;12;27;35;58;26;300
04/05/2017;13;19;30;65;24;200
04/05/2017;14;20;27;68;27;300
04/05/2017;15;16;19;77;21;200
04/05/2017;16;15;22;66;32;300
04/05/2017;17;18;25;70;35;300
04/05/2017;18;15;21;49;59;400
04/05/2017;19;17;26;20;89;500
04/05/2017;20;25;34;35;69;400
04/05/2017;21;25;30;49;52;400
04/05/2017;22;25;30;34;58;400
04/05/2017;23;25;32;35;58;300
04/05/2017;24;31;36;33;43;300
05/05/2017;1;39;46;28;34;200
05/05/2017;2;42;50;20;33;200
05/05/2017;3;42;52;15;34;200
05/05/2017;4;40;50;8;39;300
05/05/2017;5;40;49;5;43;300
05/05/2017;6;39;48;8;42;300
05/05/2017;7;38;48;9;39;300
05/05/2017;8;42;52;12;39;300
05/05/2017;9;42;54;23;29;300
05/05/2017;10;39;58;32;27;300
05/05/2017;11;39;51;41;27;300
05/05/2017;12;37;47;60;23;300
05/05/2017;13;32;44;70;22;200
05/05/2017;14;28;36;79;17;200
05/05/2017;15;21;30;81;19;300
05/05/2017;16;23;30;88;18;200
05/05/2017;17;17;24;96;17;200
05/05/2017;18;15;20;96;20;200
05/05/2017;19;14;21;93;25;200
05/05/2017;20;17;24;69;37;300
05/05/2017;21;28;34;64;35;300
05/05/2017;22;30;37;59;34;300
05/05/2017;23;30;36;62;31;300
05/05/2017;24;24;29;68;26;200
06/05/2017;1;21;25;69;24;200
06/05/2017;2;20;24;69;20;200
06/05/2017;3;20;23;65;19;200
06/05/2017;4;21;24;53;26;200
06/05/2017;5;20;23;56;21;200
06/05/2017;6;19;24;50;27;200
06/05/2017;7;18;23;45;30;200
06/05/2017;8;19;23;40;34;300
06/05/2017;9;21;25;26;47;300
06/05/2017;10;22;30;35;40;300
06/05/2017;11;18;24;43;29;300
06/05/2017;12;16;25;23;49;300
06/05/2017;13;24;30;17;56;400
06/05/2017;14;23;29;21;45;300
06/05/2017;15;23;31;21;42;300
06/05/2017;16;23;31;25;39;300
06/05/2017;17;22;29;23;39;300
06/05/2017;18;20;28;22;43;300
06/05/2017;19;24;28;23;40;300
06/05/2017;20;21;26;27;38;300
06/05/2017;21;23;25;22;36;300
06/05/2017;22;29;n/d;12;41;300
06/05/2017;23;26;n/d;20;33;300
06/05/2017;24;19;25;19;31;300
07/05/2017;1;17;19;29;26;200
07/05/2017;2;14;17;45;16;200
07/05/2017;3;16;19;53;12;200
07/05/2017;4;15;16;57;11;200
07/05/2017;5;15;17;57;12;200
07/05/2017;6;17;18;53;17;200
07/05/2017;7;14;17;55;17;200
07/05/2017;8;16;17;55;17;200
07/05/2017;9;17;21;57;16;200
07/05/2017;10;18;23;61;16;200
07/05/2017;11;19;24;66;15;200
07/05/2017;12;22;28;66;15;200
07/05/2017;13;22;29;62;21;200
07/05/2017;14;24;29;67;18;200
07/05/2017;15;23;30;74;15;200
07/05/2017;16;21;30;75;17;200
07/05/2017;17;25;31;74;19;200
07/05/2017;18;28;33;71;23;300
07/05/2017;19;29;37;68;23;300
07/05/2017;20;27;32;76;19;200
07/05/2017;21;21;27;76;17;200
07/05/2017;22;18;23;72;18;200
07/05/2017;23;15;22;65;18;200
07/05/2017;24;17;23;55;20;200
08/05/2017;1;16;24;51;22;200
08/05/2017;2;17;22;49;21;200
08/05/2017;3;19;24;52;14;200
08/05/2017;4;19;25;49;18;200
08/05/2017;5;18;27;46;20;200
08/05/2017;6;17;29;44;27;200
08/05/2017;7;19;29;43;23;200
08/05/2017;8;22;30;42;21;200
08/05/2017;9;22;23;54;14;200
08/05/2017;10;12;16;72;10;100
08/05/2017;11;9;15;76;10;100
08/05/2017;12;11;19;76;11;100
08/05/2017;13;9;22;73;12;100
08/05/2017;14;8;14;73;11;100
08/05/2017;15;10;13;68;15;200
08/05/2017;16;6;10;61;17;200
08/05/2017;17;7;10;51;23;200
08/05/2017;18;8;11;48;23;200
08/05/2017;19;10;13;38;29;200
08/05/2017;20;10;16;44;24;200
08/05/2017;21;11;18;44;23;200
08/05/2017;22;16;21;43;22;200
08/05/2017;23;21;24;51;19;200
08/05/2017;24;15;26;64;13;100
09/05/2017;1;6;26;67;10;100
09/05/2017;2;12;26;62;11;100
09/05/2017;3;14;28;55;13;100
09/05/2017;4;15;28;47;17;200
09/05/2017;5;17;29;28;33;200
09/05/2017;6;18;31;21;41;200
09/05/2017;7;19;31;25;41;200
09/05/2017;8;22;35;29;39;200
09/05/2017;9;27;37;37;37;200
09/05/2017;10;19;35;63;26;200
09/05/2017;11;18;27;71;21;200
09/05/2017;12;16;24;80;16;200
09/05/2017;13;16;25;84;16;200
09/05/2017;14;16;25;84;17;200
09/05/2017;15;13;24;93;15;200
09/05/2017;16;14;27;95;18;200
09/05/2017;17;15;23;93;18;200
09/05/2017;18;17;23;90;21;200
09/05/2017;19;19;25;84;27;200
09/05/2017;20;18;25;75;32;200
09/05/2017;21;19;26;57;48;300
09/05/2017;22;18;26;59;45;200
09/05/2017;23;17;24;66;34;200
09/05/2017;24;14;23;63;31;200
10/05/2017;1;14;23;63;25;200
10/05/2017;2;12;23;57;24;200
10/05/2017;3;9;22;50;26;200
10/05/2017;4;13;23;30;42;200
10/05/2017;5;17;27;10;67;200
10/05/2017;6;18;31;7;76;300
10/05/2017;7;n/d;37;10;78;400
10/05/2017;8;n/d;43;21;71;400
10/05/2017;9;n/d;40;50;49;300
10/05/2017;10;n/d;26;83;24;200
10/05/2017;11;n/d;24;90;20;200
10/05/2017;12;n/d;18;95;16;200
10/05/2017;13;10;19;103;15;200
10/05/2017;14;12;19;103;15;200
10/05/2017;15;10;18;104;17;200
10/05/2017;16;11;16;97;24;200
10/05/2017;17;9;14;104;21;200
10/05/2017;18;12;14;95;31;300
10/05/2017;19;11;15;88;36;300
10/05/2017;20;14;19;76;44;300
10/05/2017;21;16;21;59;56;400
10/05/2017;22;17;22;46;70;400
10/05/2017;23;13;20;37;73;400
10/05/2017;24;14;21;24;83;400
11/05/2017;1;11;21;49;51;300
11/05/2017;2;10;15;63;26;200
11/05/2017;3;7;9;78;16;200
11/05/2017;4;6;5;75;19;200
11/05/2017;5;6;9;34;60;200
11/05/2017;6;10;15;14;82;300
11/05/2017;7;13;21;20;78;300
11/05/2017;8;14;25;28;67;300
11/05/2017;9;18;23;48;48;300
11/05/2017;10;12;20;68;33;200
11/05/2017;11;8;18;72;32;200
11/05/2017;12;11;17;76;27;200
11/05/2017;13;11;23;69;29;200
11/05/2017;14;10;23;65;29;200
11/05/2017;15;11;15;78;27;200
11/05/2017;16;6;12;76;28;300
11/05/2017;17;7;15;61;38;300
11/05/2017;18;9;14;55;36;300
11/05/2017;19;12;15;39;47;300
11/05/2017;20;13;14;33;46;300
11/05/2017;21;12;14;27;45;400
11/05/2017;22;10;15;27;40;300
11/05/2017;23;11;14;33;31;200
11/05/2017;24;9;13;37;23;200
12/05/2017;1;9;11;46;22;200
12/05/2017;2;7;8;53;17;200
12/05/2017;3;5;9;48;18;200
12/05/2017;4;5;10;39;26;200
12/05/2017;5;6;11;20;47;200
12/05/2017;6;7;11;13;57;200
12/05/2017;7;6;15;17;55;300
12/05/2017;8;8;19;23;54;300
12/05/2017;9;10;15;41;39;300
12/05/2017;10;8;12;48;33;300
12/05/2017;11;9;15;59;30;200
12/05/2017;12;9;15;54;36;300
12/05/2017;13;11;17;60;30;300
12/05/2017;14;9;14;73;20;200
12/05/2017;15;8;11;72;25;200
12/05/2017;16;7;13;69;28;200
12/05/2017;17;7;15;42;50;300
12/05/2017;18;9;14;25;64;300
12/05/2017;19;12;19;12;79;400
12/05/2017;20;14;20;13;73;300
12/05/2017;21;9;14;20;56;300
12/05/2017;22;10;13;23;45;300
12/05/2017;23;9;11;29;34;300
12/05/2017;24;8;10;26;35;200
13/05/2017;1;6;10;30;31;200
13/05/2017;2;6;10;32;25;200
13/05/2017;3;7;10;22;32;200
13/05/2017;4;9;9;22;29;200
13/05/2017;5;8;10;21;31;200
13/05/2017;6;7;11;27;32;200
13/05/2017;7;5;11;46;23;200
13/05/2017;8;6;11;55;19;200
13/05/2017;9;7;12;63;17;200
13/05/2017;10;8;13;69;16;200
13/05/2017;11;7;14;76;15;200
13/05/2017;12;10;17;82;16;200
13/05/2017;13;10;23;85;15;100
13/05/2017;14;9;17;82;19;100
13/05/2017;15;10;17;72;22;200
13/05/2017;16;10;19;72;24;200
13/05/2017;17;11;19;66;32;200
13/05/2017;18;13;21;59;38;300
13/05/2017;19;14;21;59;38;300
13/05/2017;20;15;22;47;49;300
13/05/2017;21;16;22;45;48;400
13/05/2017;22;15;23;40;52;300
13/05/2017;23;14;22;32;57;300
13/05/2017;24;11;20;50;38;200
14/05/2017;1;10;16;54;22;200
14/05/2017;2;9;11;53;26;100
14/05/2017;3;7;10;55;24;200
14/05/2017;4;7;10;52;24;200
14/05/2017;5;8;12;50;21;100
14/05/2017;6;7;11;48;23;100
14/05/2017;7;5;11;48;22;200
14/05/2017;8;4;11;55;20;100
14/05/2017;9;7;11;52;19;200
14/05/2017;10;6;12;61;16;200
14/05/2017;11;n/d;16;65;15;200
14/05/2017;12;n/d;16;66;22;200
14/05/2017;13;7;13;70;17;200
14/05/2017;14;8;12;74;18;200
14/05/2017;15;7;11;81;12;100
14/05/2017;16;7;11;84;11;100
14/05/2017;17;7;11;84;11;100
14/05/2017;18;7;11;79;10;200
14/05/2017;19;10;12;78;12;200
14/05/2017;20;7;11;71;19;200
14/05/2017;21;10;13;55;27;200
14/05/2017;22;10;18;59;22;200
14/05/2017;23;8;14;56;25;200
14/05/2017;24;7;13;63;18;200
15/05/2017;1;7;12;51;20;200
15/05/2017;2;10;15;46;23;200
15/05/2017;3;11;15;44;23;100
15/05/2017;4;6;12;32;32;200
15/05/2017;5;6;12;25;44;200
15/05/2017;6;8;16;n/d;59;300
15/05/2017;7;9;22;8;57;400
15/05/2017;8;10;30;10;60;400
15/05/2017;9;12;32;18;60;300
15/05/2017;10;11;29;40;48;200
15/05/2017;11;10;22;63;24;200
15/05/2017;12;7;15;71;21;200
15/05/2017;13;8;13;79;17;100
15/05/2017;14;6;17;78;20;100
15/05/2017;15;7;23;80;21;100
15/05/2017;16;6;15;78;22;200
15/05/2017;17;6;12;74;23;200
15/05/2017;18;6;11;65;32;200
15/05/2017;19;8;14;56;38;200
15/05/2017;20;n/d;16;47;46;300
15/05/2017;21;n/d;17;25;70;600
15/05/2017;22;n/d;19;7;94;700
15/05/2017;23;n/d;27;2;105;600
15/05/2017;24;16;34;0;93;500
16/05/2017;1;15;34;0;88;400
16/05/2017;2;12;35;4;74;300
16/05/2017;3;12;26;24;48;200
16/05/2017;4;8;15;24;40;200
16/05/2017;5;8;16;12;54;200
16/05/2017;6;n/d;19;6;70;300
16/05/2017;7;n/d;27;8;79;400
16/05/2017;8;n/d;n/d;20;72;500
16/05/2017;9;n/d;n/d;35;56;200
16/05/2017;10;n/d;n/d;44;50;200
16/05/2017;11;n/d;n/d;55;45;200
16/05/2017;12;n/d;n/d;68;31;200
16/05/2017;13;n/d;n/d;78;28;100
16/05/2017;14;n/d;n/d;86;27;100
16/05/2017;15;n/d;n/d;82;27;100
16/05/2017;16;n/d;n/d;87;24;0
16/05/2017;17;n/d;n/d;76;33;200
16/05/2017;18;n/d;n/d;71;40;200
16/05/2017;19;n/d;n/d;61;45;300
16/05/2017;20;n/d;n/d;42;67;200
16/05/2017;21;n/d;n/d;53;47;200
16/05/2017;22;n/d;n/d;42;58;200
16/05/2017;23;n/d;n/d;31;67;300
16/05/2017;24;n/d;n/d;9;90;400
17/05/2017;1;n/d;n/d;25;69;200
17/05/2017;2;n/d;n/d;21;66;400
17/05/2017;3;n/d;n/d;32;54;300
17/05/2017;4;n/d;n/d;41;43;300
17/05/2017;5;n/d;n/d;23;66;200
17/05/2017;6;n/d;n/d;32;66;200
17/05/2017;7;n/d;n/d;30;70;300
17/05/2017;8;n/d;n/d;23;83;400
17/05/2017;9;n/d;n/d;39;70;300
17/05/2017;10;n/d;n/d;59;55;200
17/05/2017;11;n/d;n/d;82;44;200
17/05/2017;12;n/d;n/d;105;32;200
17/05/2017;13;n/d;n/d;106;32;200
17/05/2017;14;n/d;n/d;98;31;200
17/05/2017;15;n/d;n/d;97;33;200
17/05/2017;16;n/d;n/d;105;29;300
17/05/2017;17;n/d;n/d;83;42;300
17/05/2017;18;n/d;n/d;78;36;200
17/05/2017;19;n/d;n/d;57;48;300
17/05/2017;20;n/d;22;48;52;300
17/05/2017;21;n/d;20;55;38;300
17/05/2017;22;n/d;18;49;28;200
17/05/2017;23;n/d;19;48;20;200
17/05/2017;24;n/d;15;55;12;200
18/05/2017;1;n/d;9;60;12;100
18/05/2017;2;n/d;8;52;10;100
18/05/2017;3;n/d;7;49;10;200
18/05/2017;4;n/d;6;45;10;200
18/05/2017;5;n/d;7;28;24;300
18/05/2017;6;n/d;10;16;36;300
18/05/2017;7;n/d;12;14;37;200
18/05/2017;8;n/d;12;14;39;300
18/05/2017;9;n/d;10;29;30;200
18/05/2017;10;n/d;n/d;29;26;200
18/05/2017;11;n/d;n/d;23;35;200
18/05/2017;12;n/d;n/d;26;32;200
18/05/2017;13;n/d;n/d;43;27;300
18/05/2017;14;n/d;15;46;29;300
18/05/2017;15;n/d;14;48;29;300
18/05/2017;16;n/d;17;51;27;300
18/05/2017;17;n/d;14;31;39;400
18/05/2017;18;n/d;13;21;39;300
18/05/2017;19;n/d;8;36;30;300
18/05/2017;20;n/d;8;40;30;200
18/05/2017;21;n/d;6;42;26;200
18/05/2017;22;n/d;6;43;23;200
18/05/2017;23;n/d;4;48;20;200
18/05/2017;24;n/d;4;58;11;200
19/05/2017;1;n/d;6;60;9;100
19/05/2017;2;n/d;7;51;9;100
19/05/2017;3;n/d;10;49;8;100
19/05/2017;4;n/d;11;51;9;100
19/05/2017;5;n/d;11;43;19;100
19/05/2017;6;n/d;12;36;30;100
19/05/2017;7;n/d;15;32;37;200
19/05/2017;8;n/d;17;37;36;200
19/05/2017;9;n/d;17;47;27;200
19/05/2017;10;n/d;15;57;21;100
19/05/2017;11;n/d;14;56;27;100
19/05/2017;12;n/d;12;67;20;100
19/05/2017;13;n/d;14;63;19;100
19/05/2017;14;n/d;5;64;24;100
19/05/2017;15;n/d;11;69;18;100
19/05/2017;16;n/d;n/d;62;22;100
19/05/2017;17;n/d;n/d;60;27;100
19/05/2017;18;n/d;9;64;24;200
19/05/2017;19;n/d;11;58;30;200
19/05/2017;20;n/d;11;53;31;100
19/05/2017;21;n/d;10;48;39;200
19/05/2017;22;n/d;10;44;38;200
19/05/2017;23;n/d;9;45;36;200
19/05/2017;24;n/d;7;49;27;100
20/05/2017;1;n/d;7;48;21;100
20/05/2017;2;n/d;6;46;19;100
20/05/2017;3;n/d;5;49;18;100
20/05/2017;4;n/d;5;50;15;100
20/05/2017;5;n/d;6;35;28;200
